"","TYPE","point","lon","lat"
"2159","restaurant/cafe",6,44.5192139730795,40.1814150005262
"2160","School/kindergarten",7,44.5181863003944,40.1820602733476
"2161","restaurant/cafe",6,44.5184398049676,40.1819471691741
"2162","mall/shop(non-food)",14,44.5185554181447,40.1818097006803
"2163","healthcare",10,44.5200512927558,40.1803592984455
"2164","beauty_salon",4,44.519669329097,40.1805995129487
"2165","restaurant/cafe",6,44.5194997271714,40.180724973214
"2166","mall/shop(non-food)",14,44.5198303071959,40.1804895634445
"2167","sport/fitness",4,44.5198178206135,40.1805358218718
"2168","bank/atm",10,44.5195903671835,40.1810684778407
"2169","supermarket/shop(food)",10,44.5195944994338,40.1811014898821
"2170","bank/atm",10,44.5197340077975,40.1809408906109
"2171","supermarket/shop(food)",10,44.5198815111671,40.1808709543138
"2172","supermarket/shop(food)",10,44.5203127025035,40.1805131044582
"2173","restaurant/cafe",6,44.520230506655,40.1805857864286
"2174","mall/shop(non-food)",14,44.5202946463663,40.1805275859524
"2175","restaurant/cafe",6,44.5201804704937,40.1806223675985
"2176","mall/shop(non-food)",14,44.5201236071362,40.1806575760981
"2177","mall/shop(non-food)",14,44.5207472176064,40.1798702190883
"2178","restaurant/cafe",6,44.5210563278957,40.1799934844396
"2179","pub/bar",4,44.5213303140573,40.1806929904769
"2180","restaurant/cafe",6,44.5194513079775,40.1814029899656
"2181","healthcare",10,44.5203465689897,40.1815025059749
"2182","pub/bar",4,44.5201257630929,40.1823398073072
"2183","mall/shop(non-food)",14,44.5215609115908,40.1812141150416
"2184","healthcare",10,44.5214471848758,40.1813537809608
"2185","mall/shop(non-food)",14,44.5220364797022,40.1813771157792
"2186","supermarket/shop(food)",10,44.5219171834324,40.181492691644
"2187","mall/shop(non-food)",14,44.521942785418,40.1816539072926
"2188","mall/shop(non-food)",14,44.5207384141166,40.1818698903646
"2189","bank/atm",10,44.5211360982929,40.1821227962654
"2190","restaurant/cafe",6,44.5208997515417,40.1823000014122
"2191","restaurant/cafe",6,44.520753954971,40.1824229878261
"2192","restaurant/cafe",6,44.5214974905317,40.1818198581222
"2193","restaurant/cafe",6,44.5218744236249,40.1818598015615
"2194","restaurant/cafe",6,44.5222185682103,40.1774999942213
"2195","pub/bar",4,44.5224080229037,40.177956900731
"2196","bus_stop",4,44.5226670072001,40.1781429020493
"2197","restaurant/cafe",6,44.5238879973343,40.1773437104864
"2198","beauty_salon",4,44.5243906945673,40.177261004192
"2199","bank/atm",10,44.5244316577442,40.177292782639
"2200","beauty_salon",4,44.5245727830754,40.1776354810151
"2201","restaurant/cafe",6,44.5235664004626,40.1778934130795
"2202","supermarket/shop(food)",10,44.5246185073233,40.1777356889054
"2203","mall/shop(non-food)",14,44.5227832491979,40.1788142184331
"2204","restaurant/cafe",6,44.5229002996794,40.1789011781617
"2205","restaurant/cafe",6,44.522758276033,40.1797210100617
"2206","restaurant/cafe",6,44.5228384057563,40.1794985685807
"2207","restaurant/cafe",6,44.5244171050366,40.1786208064193
"2208","bus_stop",4,44.5244002167093,40.179153065618
"2209","bus_stop",4,44.5245616439658,40.1792285630386
"2210","restaurant/cafe",6,44.5246005410176,40.1794543684588
"2211","restaurant/cafe",6,44.5248012246521,40.179454299825
"2212","mall/shop(non-food)",14,44.5261596570248,40.1775805038837
"2213","restaurant/cafe",6,44.5248668914994,40.1783160681319
"2214","state institutions/NGO",4,44.5252655638225,40.1782991839435
"2215","healthcare",10,44.5251899256755,40.1783598571862
"2216","state institutions/NGO",4,44.5258405754358,40.1777691143811
"2217","bank/atm",10,44.5267702419234,40.177073559097
"2218","sport/fitness",4,44.526737363584,40.1771006703749
"2219","restaurant/cafe",6,44.5263632152681,40.1774087772761
"2220","mall/shop(non-food)",14,44.5271576853054,40.1779193572297
"2221","bank/atm",10,44.5248742576847,40.1785011075795
"2222","supermarket/shop(food)",10,44.5249428889724,40.1784637702835
"2223","mall/shop(non-food)",14,44.5256623496835,40.1784388558632
"2224","restaurant/cafe",6,44.5262018778431,40.1784332964458
"2225","state institutions/NGO",4,44.5271352274233,40.1784068720485
"2226","state institutions/NGO",4,44.52723377261,40.1784068720485
"2227","restaurant/cafe",6,44.5273632198424,40.1794353569068
"2228","mall/shop(non-food)",14,44.5227227925793,40.1802945090167
"2229","bank/atm",10,44.5226822785599,40.1803661617288
"2230","restaurant/cafe",6,44.5230688236267,40.1799628740225
"2231","healthcare",10,44.5231163445052,40.179925057098
"2232","mall/shop(non-food)",14,44.5228198106299,40.1802112572552
"2233","restaurant/cafe",6,44.5223340017243,40.1806444672827
"2234","mall/shop(non-food)",14,44.5223065132766,40.1806748028622
"2235","mall/shop(non-food)",14,44.5224464707979,40.1805639612558
"2236","bank/atm",10,44.5223459493176,40.1811128141753
"2237","restaurant/cafe",6,44.5225500465501,40.1809056822584
"2238","bank/atm",10,44.5227089585239,40.1807855070227
"2239","mall/shop(non-food)",14,44.5228954487769,40.1806312211996
"2240","bus_stop",4,44.5240291226654,40.1798792100542
"2241","bus_stop",4,44.5237750791031,40.180212218117
"2242","playground/attraction",4,44.5244838498622,40.1797716615528
"2243","restaurant/cafe",6,44.5242051026296,40.1800306149943
"2244","restaurant/cafe",6,44.5242109416789,40.1802074138078
"2245","pub/bar",4,44.5245327182137,40.1809067803749
"2246","bank/atm",10,44.5222865706773,40.181138070774
"2247","School/kindergarten",7,44.5224200603285,40.1816552112916
"2248","state institutions/NGO",4,44.5230882272368,40.181374713666
"2249","bank/atm",10,44.5274784736934,40.1809478224677
"2250","bank/atm",10,44.5274389478209,40.1810404072981
"2251","mall/shop(non-food)",14,44.5166870121853,40.1827806217169
"2252","bank/atm",10,44.517046697625,40.1825201688972
"2253","bank/atm",10,44.5170917032207,40.1824989620228
"2254","mall/shop(non-food)",14,44.5171023033411,40.1828364181988
"2255","mall/shop(non-food)",14,44.5173319127277,40.1828016912425
"2256","mall/shop(non-food)",14,44.5173620961213,40.1828198782871
"2257","mall/shop(non-food)",14,44.5173955134498,40.1828546052341
"2258","supermarket/shop(food)",10,44.517452825965,40.1828866555824
"2259","restaurant/cafe",6,44.5176919574936,40.1830309849078
"2260","restaurant/cafe",6,44.516627813208,40.1831896575921
"2261","mall/shop(non-food)",14,44.5167913964213,40.1832827197723
"2262","bank/atm",10,44.5182845760865,40.1829395695077
"2263","mall/shop(non-food)",14,44.5183505124284,40.1829922775012
"2264","healthcare",10,44.5184630713335,40.1829257062005
"2265","supermarket/shop(food)",10,44.5186819907682,40.1829758748878
"2266","mall/shop(non-food)",14,44.519332550697,40.1830075820281
"2267","bank/atm",10,44.5191925931757,40.1831353026313
"2268","bank/atm",10,44.519239215739,40.1830983796659
"2269","restaurant/cafe",6,44.5186266545467,40.1831915106014
"2270","bank/atm",10,44.5184894818028,40.183716871
"2271","bank/atm",10,44.5188287754856,40.1833882038149
"2272","mall/shop(non-food)",14,44.5190107741622,40.1832727684391
"2273","supermarket/shop(food)",10,44.5192133442588,40.1836988900842
"2274","bank/atm",10,44.5192527802997,40.1837665586964
"2275","state institutions/NGO",4,44.5169181487079,40.1839693582404
"2276","cinema/theatre/museum",6,44.5179074633303,40.1841259012302
"2277","bank/atm",10,44.517784843294,40.1842899930337
"2278","bank/atm",10,44.5177429818017,40.1843237584246
"2279","playground/attraction",4,44.5167943608617,40.1850580142623
"2280","bus_stop",4,44.5173916506941,40.184711921955
"2281","bus_stop",4,44.5177804415491,40.1847041669416
"2282","restaurant/cafe",6,44.5178602119463,40.1847872759332
"2283","bank/atm",10,44.5179009056287,40.184755089226
"2284","mall/shop(non-food)",14,44.5175500236787,40.1850335140322
"2285","mall/shop(non-food)",14,44.5174524666388,40.1851119559145
"2286","mall/shop(non-food)",14,44.5175656543647,40.1852092703895
"2287","restaurant/cafe",6,44.5177029169401,40.1849207579568
"2288","restaurant/cafe",6,44.5181724663391,40.1838730714259
"2289","mall/shop(non-food)",14,44.5182861032225,40.1838763656314
"2290","bank/atm",10,44.5188825845712,40.1840030551617
"2291","playground/attraction",4,44.5193100928149,40.184003604195
"2292","place_of_worship",3,44.5189213019599,40.1843477785095
"2293","bank/atm",10,44.5181098537638,40.1845750767206
"2294","supermarket/shop(food)",10,44.5183356902262,40.1849609054549
"2295","bank/atm",10,44.5195378157394,40.1827966812256
"2296","bus_stop",4,44.520086686378,40.1826060944175
"2297","supermarket/shop(food)",10,44.5205347660417,40.1830228179213
"2298","bank/atm",10,44.5196884632125,40.1832711899516
"2299","bank/atm",10,44.5194035176044,40.1835033644757
"2300","supermarket/shop(food)",10,44.5216556838532,40.1830937128213
"2301","supermarket/shop(food)",10,44.5212354519633,40.1831875986928
"2302","restaurant/cafe",6,44.5195502124903,40.1840222026921
"2303","mall/shop(non-food)",14,44.5196403135133,40.1840881552552
"2304","mall/shop(non-food)",14,44.5198021899275,40.1842280211445
"2305","mall/shop(non-food)",14,44.5199337032851,40.1843276702676
"2306","mall/shop(non-food)",14,44.519990297148,40.1843945833363
"2307","mall/shop(non-food)",14,44.5201292665225,40.1845122815482
"2308","mall/shop(non-food)",14,44.5198799840311,40.1849097088121
"2309","mall/shop(non-food)",14,44.520407474766,40.1847507656373
"2310","restaurant/cafe",6,44.5204932638756,40.1848277666519
"2311","mall/shop(non-food)",14,44.5200717743443,40.1850733183232
"2312","healthcare",10,44.5215990001588,40.1851908094737
"2313","healthcare",10,44.5220940617119,40.1850471023962
"2314","mall/shop(non-food)",14,44.5171661735578,40.1853264181654
"2315","bank/atm",10,44.5172101910067,40.1853142710416
"2316","restaurant/cafe",6,44.5168623633287,40.1856946740042
"2317","pub/bar",4,44.5166766815595,40.1858735855024
"2318","pub/bar",4,44.5174550717532,40.1854986737544
"2319","mall/shop(non-food)",14,44.5175230742202,40.1855644876269
"2320","restaurant/cafe",6,44.5178141283722,40.1854041048039
"2321","mall/shop(non-food)",14,44.5178898563507,40.1854560559781
"2322","mall/shop(non-food)",14,44.5179214770487,40.1854944874684
"2323","healthcare",10,44.5175716730771,40.185756919063
"2324","mall/shop(non-food)",14,44.5177091153155,40.1857013994929
"2325","restaurant/cafe",6,44.5179488756648,40.1862340149054
"2326","bank/atm",10,44.5178783579151,40.1863862978114
"2327","supermarket/shop(food)",10,44.5192603261481,40.1856403210505
"2328","restaurant/cafe",6,44.5181414744618,40.1860485161582
"2329","healthcare",10,44.5183089204307,40.1862517206416
"2330","restaurant/cafe",6,44.5184876851723,40.1863760037997
"2331","restaurant/cafe",6,44.51883784847,40.1862318874716
"2332","supermarket/shop(food)",10,44.5191458807809,40.1861317607568
"2333","sport/fitness",4,44.5189232782535,40.1862854850561
"2334","bank/atm",10,44.5186811822845,40.1865003553567
"2335","supermarket/shop(food)",10,44.5188169177239,40.1866017168049
"2336","mall/shop(non-food)",14,44.5190706917917,40.1863648862653
"2337","bank/atm",10,44.5168469123058,40.1872144116228
"2338","bank/atm",10,44.5168567039424,40.1872991645586
"2339","healthcare",10,44.5179372873977,40.1877133887192
"2340","mall/shop(non-food)",14,44.5182259160985,40.1876908795853
"2341","pub/bar",4,44.5188276975073,40.1874929635861
"2342","restaurant/cafe",6,44.5190474254258,40.1878023958007
"2343","mall/shop(non-food)",14,44.5202768597236,40.1852470843686
"2344","mall/shop(non-food)",14,44.5204673923954,40.1854067812855
"2345","mall/shop(non-food)",14,44.5206729269324,40.1855594778141
"2346","School/kindergarten",7,44.5205627036471,40.1862465736257
"2347","restaurant/cafe",6,44.5208332762106,40.1857070955695
"2348","restaurant/cafe",6,44.5214397288589,40.1855691543016
"2349","healthcare",10,44.5219832994374,40.1853776144938
"2350","mall/shop(non-food)",14,44.5218023787391,40.1855692915567
"2351","bank/atm",10,44.5216025035884,40.1857401739812
"2352","restaurant/cafe",6,44.521218563636,40.1865517566787
"2353","mall/shop(non-food)",14,44.5194905643555,40.1867608615218
"2354","restaurant/cafe",6,44.5195900976889,40.1868804771629
"2355","restaurant/cafe",6,44.5197211618889,40.1868963984486
"2356","restaurant/cafe",6,44.520059826751,40.1868627715908
"2357","playground/attraction",4,44.5196812766903,40.1875049730686
"2358","playground/attraction",4,44.5199293913717,40.1878704720709
"2359","restaurant/cafe",6,44.5215503114704,40.186945603433
"2360","playground/attraction",4,44.5217757886067,40.1866909998507
"2361","mall/shop(non-food)",14,44.5213887943823,40.1877291725587
"2362","restaurant/cafe",6,44.5224206891492,40.1832267177677
"2363","restaurant/cafe",6,44.522574840052,40.1833235545383
"2364","bank/atm",10,44.5231441024475,40.1836973802362
"2365","playground/attraction",4,44.5238561969732,40.1837058902886
"2366","restaurant/cafe",6,44.5223594240468,40.184269678888
"2367","cinema/theatre/museum",6,44.522848377056,40.1842162855977
"2368","playground/attraction",4,44.5228248411955,40.1851895055427
"2369","playground/attraction",4,44.5235879600294,40.1840994104208
"2370","university",6,44.5247429239902,40.1843015913101
"2371","university",6,44.5264428060023,40.1831937753904
"2372","bank/atm",10,44.5252288227274,40.184726402553
"2373","restaurant/cafe",6,44.5253783922222,40.1851687798985
"2374","post_office",3,44.5272731188194,40.1842853948999
"2375","state institutions/NGO",4,44.526982513825,40.1849125911978
"2376","mall/shop(non-food)",14,44.5225852605092,40.1856915171419
"2377","bank/atm",10,44.5222628551538,40.1862053974847
"2378","healthcare",10,44.5223108251899,40.1861957210879
"2379","restaurant/cafe",6,44.5223965244681,40.1862390932953
"2380","supermarket/shop(food)",10,44.5225372904731,40.1863824547139
"2381","bank/atm",10,44.5224426080421,40.186460963663
"2382","mall/shop(non-food)",14,44.5224859966704,40.1864735223413
"2383","restaurant/cafe",6,44.5229010183316,40.1865011788762
"2384","bank/atm",10,44.5239175519071,40.1854150166127
"2385","restaurant/cafe",6,44.5238649106315,40.1855086933888
"2386","supermarket/shop(food)",10,44.5237556754929,40.1856904877303
"2387","university",6,44.5234776469125,40.1861015648714
"2388","mall/shop(non-food)",14,44.5239827695968,40.1859420068444
"2389","bank/atm",10,44.5222986081021,40.1870495033805
"2390","bank/atm",10,44.5225062087642,40.1871844220971
"2391","bus_stop",4,44.522741118211,40.1872293034419
"2392","bus_stop",4,44.52290209631,40.1869403878436
"2393","healthcare",10,44.5230297469118,40.1869662599082
"2394","restaurant/cafe",6,44.5226808412555,40.1873198895518
"2395","mall/shop(non-food)",14,44.5228083121943,40.1874450628865
"2396","healthcare",10,44.5232415696558,40.1877800925723
"2397","bank/atm",10,44.5237069868045,40.1875825885866
"2398","healthcare",10,44.5237691502222,40.1876195777368
"2399","bank/atm",10,44.5238489206194,40.1876994577622
"2400","supermarket/shop(food)",10,44.5238908719432,40.1877201826332
"2401","supermarket/shop(food)",10,44.5240518500421,40.1878174933665
"2402","healthcare",10,44.524401025193,40.1873384871397
"2403","mall/shop(non-food)",14,44.5244068642424,40.1874775914455
"2404","pub/bar",4,44.5246151835568,40.1873376636304
"2405","supermarket/shop(food)",10,44.5242696914985,40.187695271612
"2406","healthcare",10,44.524333022726,40.1876455867932
"2407","bus_stop",4,44.5244606733279,40.1876702919563
"2408","pub/bar",4,44.5258806402975,40.1857980954763
"2409","pub/bar",4,44.5253792007059,40.1865254040699
"2410","restaurant/cafe",6,44.5254024670718,40.1864926005477
"2411","mall/shop(non-food)",14,44.5257122061817,40.186034378978
"2412","restaurant/cafe",6,44.5255514077459,40.1863250827321
"2413","university",6,44.5256701650264,40.187266155533
"2414","bus_stop",4,44.5249644485392,40.1875694811092
"2415","university",6,44.5262325103943,40.1879117158264
"2416","state institutions/NGO",4,44.5278184860284,40.179137211149
"2417","School/kindergarten",7,44.5291412552843,40.1805028095552
"2418","supermarket/shop(food)",10,44.5303955729155,40.1803838689966
"2419","healthcare",10,44.5361943777376,40.1819300799956
"2420","supermarket/shop(food)",10,44.5308847055877,40.1864007094252
"2421","healthcare",10,44.5375838019875,40.184274757425
"2422","healthcare",10,44.5346271768929,40.1868113018781
"2423","bank/atm",10,44.536662310169,40.1863589157368
"2424","supermarket/shop(food)",10,44.5411814648689,40.172726966402
"2425","supermarket/shop(food)",10,44.5604959621297,40.1723300855423
"2426","bus_stop",4,44.5599839224177,40.1768642184849
"2427","bookmaker",1,44.5388665962132,40.1801746758635
