"","TYPE","point","lon","lat","cell"
"1979","restaurant/cafe",6,44.5191190211539,40.1902249631209,12
"1980","restaurant/cafe",6,44.5196342049694,40.1883072703044,12
"1981","restaurant/cafe",6,44.519830666522,40.1882238911259,12
"1982","restaurant/cafe",6,44.5198365055714,40.1886160125593,12
"1983","restaurant/cafe",6,44.5200282958845,40.1886363940279,12
"1984","restaurant/cafe",6,44.5204383768117,40.1884419120207,12
"1985","restaurant/cafe",6,44.5206344790383,40.1886571186126,12
"1986","cinema/theatre/museum",6,44.5197256534653,40.1887798876284,12
"1987","restaurant/cafe",6,44.5198340801201,40.1889039602817,12
"1988","bank/atm",10,44.5209453859581,40.1879913896325,12
"1989","restaurant/cafe",6,44.5209551775947,40.1886923915667,12
"1990","restaurant/cafe",6,44.5211738275348,40.1887822208552,12
"1991","restaurant/cafe",6,44.5213883452247,40.1889563891445,12
"1992","restaurant/cafe",6,44.5200556945007,40.1895368096315,12
"1993","bank/atm",10,44.5220269575602,40.1897238085532,12
"1994","bank/atm",10,44.5220477984748,40.1897093976454,12
"1995","bank/atm",10,44.5214452984137,40.1900696007973,12
"1996","supermarket/shop(food)",10,44.5191245907087,40.1908786612953,12
"1997","supermarket/shop(food)",10,44.5192228664008,40.1907535629195,12
"1998","supermarket/shop(food)",10,44.5201953825274,40.1914715544637,12
"1999","supermarket/shop(food)",10,44.5236744677912,40.1881433940934,12
"2000","restaurant/cafe",6,44.5235084591267,40.1883286126126,12
"2001","bank/atm",10,44.5237262107516,40.1886368743992,12
"2002","bank/atm",10,44.5240363091877,40.1884811653148,12
"2003","bank/atm",10,44.5244522291642,40.1881090816038,12
"2004","bank/atm",10,44.5244390239296,40.18819506867,12
"2005","university",6,44.5245015466733,40.1881551975858,12
"2006","bank/atm",10,44.5242020483576,40.188605307139,12
"2007","bus_stop",4,44.5245565235687,40.1883724638294,12
"2008","healthcare",10,44.5245569727264,40.1888894805756,12
"2009","mall/shop(non-food)",14,44.5223210659842,40.1896534695698,12
"2010","bank/atm",10,44.5225375599677,40.1898095190793,12
"2011","bank/atm",10,44.5225617246488,40.1898362135285,12
"2012","bank/atm",10,44.5228765841559,40.1901461154137,12
"2013","bank/atm",10,44.5231313463705,40.1903156824756,12
"2014","bank/atm",10,44.5231719502213,40.1903465627124,12
"2015","restaurant/cafe",6,44.5239681270576,40.1904077741624,12
"2016","bank/atm",10,44.5253233254952,40.1888861866136,12
"2017","healthcare",10,44.5249182751336,40.1892199739515,12
"2018","university",6,44.5263032976387,40.1888442572081,12
"2019","healthcare",10,44.527107289818,40.1891558792242,12
"2020","healthcare",10,44.5261949608154,40.1895274082042,12
"2021","bus_stop",4,44.5258502772409,40.1899263157948,12
"2022","university",6,44.5254166604533,40.1906668928727,12
"2023","healthcare",10,44.526304195954,40.1896210106777,12
"2024","healthcare",10,44.5264899675547,40.1898058134223,12
"2025","healthcare",10,44.5274225086512,40.1899646075061,12
"2026","bank/atm",10,44.5263297979396,40.190440987527,12
"2027","university",6,44.5222165020851,40.190939803643,12
"2028","School/kindergarten",7,44.5240707146631,40.1928596178733,12
"2029","bus_stop",4,44.5273367195415,40.1911775789155,12
"2030","bus_stop",4,44.5170574774084,40.1960237582599,12
"2031","bus_stop",4,44.5167088412467,40.196265495479,12
"2032","restaurant/cafe",6,44.5195137408898,40.1973061976455,12
"2033","restaurant/cafe",6,44.5211337626732,40.1980803154486,12
"2034","restaurant/cafe",6,44.5221097822294,40.1972738110317,12
"2035","School/kindergarten",7,44.5226175100279,40.1984758792353,12
"2036","healthcare",10,44.5279235889167,40.1894952923698,12
"2037","healthcare",10,44.5280143187603,40.1897083682948,12
"2038","healthcare",10,44.5282069175573,40.1899008565984,12
"2039","healthcare",10,44.5283399580509,40.1902513142924,12
"2040","bank/atm",10,44.5323166201506,40.1907119091579,12
"2041","bus_stop",4,44.5276195990245,40.1909549005105,12
"2042","healthcare",10,44.5277356613592,40.1910323062146,12
"2043","restaurant/cafe",6,44.5329208270107,40.1924126931027,12
"2044","restaurant/cafe",6,44.5329988007773,40.19306911499,12
"2045","supermarket/shop(food)",10,44.5373472755732,40.1989448577688,12
"2046","supermarket/shop(food)",10,44.5374241713615,40.1989043754776,12
"2047","School/kindergarten",7,44.5166261962405,40.1997847569376,12
"2048","supermarket/shop(food)",10,44.5202928497357,40.1991022581765,12
"2049","bank/atm",10,44.5203152177863,40.1991500134154,12
"2050","bus_stop",4,44.5203388434782,40.1995210073512,12
"2051","bank/atm",10,44.5203961559934,40.1994596668997,12
"2052","supermarket/shop(food)",10,44.5200233551505,40.1996847188437,12
"2053","bus_stop",4,44.5201679839112,40.199827091258,12
"2054","bank/atm",10,44.5209081957053,40.2000203741968,12
"2055","healthcare",10,44.5208731614092,40.2006772027284,12
"2056","healthcare",10,44.5208731614092,40.2006772027284,12
"2057","supermarket/shop(food)",10,44.5217050013623,40.2007784057648,12
"2058","mall/shop(non-food)",14,44.5213489990152,40.2012337146419,12
"2059","healthcare",10,44.5218976899908,40.2010390629238,12
"2060","supermarket/shop(food)",10,44.5218125297018,40.2016877854587,12
"2061","supermarket/shop(food)",10,44.5179700759056,40.2040007686842,12
"2062","supermarket/shop(food)",10,44.5214913819878,40.2038036549827,12
"2063","supermarket/shop(food)",10,44.5233927561181,40.2009694904082,12
"2064","beauty_salon",4,44.522118226393,40.2020003776232,12
"2065","healthcare",10,44.5226456272963,40.2017767742001,12
"2066","bus_stop",4,44.5226713191135,40.2020279592155,12
"2067","healthcare",10,44.5224575200758,40.2023957127082,12
"2068","supermarket/shop(food)",10,44.5230242671886,40.2019675815858,12
"2069","beauty_salon",4,44.522263573806,40.2026001031993,12
"2070","restaurant/cafe",6,44.5226016996789,40.2024998634282,12
"2071","bank/atm",10,44.5226292779582,40.2025819900689,12
"2072","supermarket/shop(food)",10,44.5228668823508,40.2027219550417,12
"2073","bus_stop",4,44.5229218592462,40.202723670297,12
"2074","bank/atm",10,44.5234650704985,40.2027242191786,12
"2075","supermarket/shop(food)",10,44.5228392142401,40.2028090213423,12
"2076","School/kindergarten",7,44.5236055670089,40.2018788675391,12
"2077","supermarket/shop(food)",10,44.5235335221232,40.2027644933586,12
"2078","bank/atm",10,44.5235708022075,40.2028011997879,12
"2079","bank/atm",10,44.5232211778989,40.2031524141326,12
"2080","bank/atm",10,44.5176699487691,40.2055773832343,5
"2081","bank/atm",10,44.5183920145945,40.2062555632009,5
"2082","healthcare",10,44.5192414615272,40.2061759794591,5
"2083","beauty_salon",4,44.5193147640544,40.2061840750509,5
"2084","restaurant/cafe",6,44.5187757748839,40.2062008150851,5
"2085","bus_stop",4,44.5189067492523,40.206372880443,5
"2086","bank/atm",10,44.5195896485313,40.2061956695833,5
"2087","restaurant/cafe",6,44.5198824094824,40.206198413851,5
"2088","bus_stop",4,44.5193763884828,40.2065887161955,5
"2089","healthcare",10,44.5197917694702,40.2066707006703,5
"2090","supermarket/shop(food)",10,44.5198603109264,40.2066620562868,5
"2091","bank/atm",10,44.520431280121,40.2066619190744,5
"2092","healthcare",10,44.5205598290381,40.2066401708984,5
"2093","bank/atm",10,44.5204055883039,40.2067679156051,5
"2094","supermarket/shop(food)",10,44.5209182568365,40.2059628180628,5
"2095","restaurant/cafe",6,44.521161610447,40.2065938616675,5
"2096","bank/atm",10,44.5217542290399,40.206583090479,5
"2097","bus_stop",4,44.520183075608,40.2090993857245,5
"2098","bus_stop",4,44.5202107437187,40.2092547044486,5
"2099","mall/shop(non-food)",14,44.5222784858397,40.2056857827134,5
"2100","mall/shop(non-food)",14,44.5222670772356,40.2057069823381,5
"2101","bus_stop",4,44.5227598930005,40.2061623953283,5
"2102","bank/atm",10,44.5226118506417,40.206477573904,5
"2103","bank/atm",10,44.5227918730246,40.2059735893499,5
"2104","restaurant/cafe",6,44.5229109896313,40.2059576039359,5
"2105","bus_stop",4,44.5232757056366,40.2064806611924,5
"2106","restaurant/cafe",6,44.5247511884908,40.2064238550645,5
"2107","bank/atm",10,44.5275293183385,40.2068637582802,5
"2108","restaurant/cafe",6,44.5269985936686,40.2071412690555,5
"2109","mall/shop(non-food)",14,44.5226343983553,40.2092040063707,5
"2110","supermarket/shop(food)",10,44.5229099116529,40.2088642802472,5
"2111","bus_stop",4,44.5228787401126,40.2090165123374,5
"2112","School/kindergarten",7,44.5230358554558,40.2092307617887,5
"2113","mall/shop(non-food)",14,44.5234492601495,40.2097477567151,5
"2114","healthcare",10,44.5238746124365,40.2091719684588,5
"2115","bank/atm",10,44.5235426849391,40.2096983624657,5
"2116","bank/atm",10,44.5234778265755,40.2097048111614,5
"2117","bank/atm",10,44.52424920991,40.2093060199206,5
"2118","bank/atm",10,44.5272957563646,40.2079006617074,5
"2119","bank/atm",10,44.5275237487837,40.2077690086447,5
"2120","bus_stop",4,44.5252136411991,40.2087753694135,5
"2121","mall/shop(non-food)",14,44.5256274052189,40.2088653779111,5
"2122","bus_stop",4,44.5253977958323,40.2093222789591,5
"2123","School/kindergarten",7,44.5269357115987,40.2096874545642,5
"2124","restaurant/cafe",6,44.5315793727969,40.200866709579,12
"2125","supermarket/shop(food)",10,44.531785086997,40.2013920016863,12
"2126","bus_stop",4,44.5328587534246,40.2016462756358,12
"2127","School/kindergarten",7,44.5289581786294,40.2030411975972,12
"2128","university",6,44.5293293625048,40.2029513871957,12
"2129","university",6,44.5299425525177,40.2026678215644,12
"2130","bus_stop",4,44.5293781410247,40.2035828018809,12
"2131","bus_stop",4,44.5293520898815,40.2038938073002,12
"2132","bank/atm",10,44.5297486960794,40.203827873996,12
"2133","restaurant/cafe",6,44.5312067516171,40.2025210640492,12
"2134","restaurant/cafe",6,44.5318434774904,40.2021518017992,12
"2135","bank/atm",10,44.5307487904852,40.2032068902716,12
"2136","bank/atm",10,44.5319088748431,40.2044343070366,5
"2137","healthcare",10,44.5326415407889,40.2042748607486,12
"2138","bank/atm",10,44.5345980714777,40.2010101086903,12
"2139","bank/atm",10,44.5368056812884,40.1992499150707,12
"2140","bus_stop",4,44.5369680068602,40.199365803551,12
"2141","healthcare",10,44.5369751933825,40.1997886678889,12
"2142","bank/atm",10,44.5370846081841,40.1997407072601,12
"2143","bank/atm",10,44.5371275476547,40.1997055772788,12
"2144","bus_stop",4,44.5374449224446,40.1993046001865,13
"2145","bus_stop",4,44.5351344555338,40.2039755205985,12
"2146","healthcare",10,44.5356154135369,40.2040271145027,12
"2147","bus_stop",4,44.5353544529469,40.2043405877923,5
"2148","supermarket/shop(food)",10,44.5371171271974,40.2029480939167,12
"2149","supermarket/shop(food)",10,44.5375593678118,40.2023302582213,13
"2150","healthcare",10,44.5371985145621,40.2031927566679,12
"2151","healthcare",10,44.536938721782,40.2035010194998,12
"2152","supermarket/shop(food)",10,44.5280417173765,40.2070861786261,5
"2153","beauty_salon",4,44.5285415400006,40.206588373164,5
"2154","bank/atm",10,44.5292246189427,40.2061617778678,5
"2155","School/kindergarten",7,44.5296555407844,40.2065087212066,5
"2156","healthcare",10,44.5308732969836,40.2047698702671,5
"2157","healthcare",10,44.5327164602836,40.205499994133,5
"2158","place_of_worship",3,44.5322576008364,40.2061234953024,5
"2159","bank/atm",10,44.5280739668952,40.2074602163777,5
"2160","supermarket/shop(food)",10,44.5276159159318,40.2077710667977,5
"2161","healthcare",10,44.5283946654516,40.2078411125684,5
"2162","bank/atm",10,44.527913617617,40.2080563948073,5
"2163","bus_stop",4,44.5284225132255,40.2079812724976,5
"2164","supermarket/shop(food)",10,44.5285107277864,40.2087220640198,5
"2165","bus_stop",4,44.5286638007108,40.2086822736086,5
"2166","supermarket/shop(food)",10,44.5287237183402,40.2090054671184,5
"2167","healthcare",10,44.5289726415054,40.2092184817391,5
"2168","beauty_salon",4,44.5290652578112,40.2093087640624,5
"2169","mall/shop(non-food)",14,44.5291445790508,40.2093786024336,5
"2170","bank/atm",10,44.5291311941531,40.209503460639,5
"2171","bank/atm",10,44.5291391891591,40.2094503616281,5
"2172","bank/atm",10,44.5291372128655,40.209462710239,5
"2173","bank/atm",10,44.5291330806152,40.2094810959444,5
"2174","bank/atm",10,44.5299591713505,40.2094515964893,5
"2175","bank/atm",10,44.5299846835045,40.2094823994084,5
"2176","supermarket/shop(food)",10,44.5354629694332,40.2045171860262,5
"2177","healthcare",10,44.5345694152201,40.2053515961678,5
"2178","mall/shop(non-food)",14,44.5364938760533,40.2048229043365,5
"2179","healthcare",10,44.5365814617935,40.2053171551697,5
"2180","restaurant/cafe",6,44.5381979801472,40.2059125977714,6
"2181","supermarket/shop(food)",10,44.5380746414587,40.2059925934639,6
"2182","School/kindergarten",7,44.53762332786,40.2071128662743,6
"2183","healthcare",10,44.5360908918168,40.2098127924218,5
"2184","School/kindergarten",7,44.5436531793731,40.1880952193531,13
"2185","restaurant/cafe",6,44.549073703629,40.1966955152487,13
"2186","university",6,44.5561482958176,40.1888953822572,13
"2187","School/kindergarten",7,44.5598167459433,40.1886573931104,13
"2188","School/kindergarten",7,44.559998924283,40.1887389875227,13
"2189","supermarket/shop(food)",10,44.5584683747019,40.1896212851715,13
"2190","healthcare",10,44.5601407682663,40.1930026221986,13
"2191","restaurant/cafe",6,44.5520602426226,40.1943326714952,13
"2192","restaurant/cafe",6,44.5510904214419,40.1982937074745,13
"2193","supermarket/shop(food)",10,44.5589796059301,40.1972185753519,13
"2194","School/kindergarten",7,44.5398836687779,40.2002616854915,13
"2195","restaurant/cafe",6,44.5392583515086,40.2005403897053,13
"2196","supermarket/shop(food)",10,44.5435001064487,40.2011437646224,13
"2197","healthcare",10,44.5436690795536,40.2015411630448,13
"2198","School/kindergarten",7,44.5428689501301,40.2022668619914,13
"2199","healthcare",10,44.543682913609,40.2024278910439,13
"2200","bank/atm",10,44.5435531070505,40.2030840787629,13
"2201","healthcare",10,44.5436239841264,40.2030550567929,13
"2202","beauty_salon",4,44.5439213264854,40.2028867565658,13
"2203","bus_stop",4,44.5418882593344,40.2039268082327,13
"2204","beauty_salon",4,44.5421847033782,40.2038627960142,13
"2205","healthcare",10,44.5422175817176,40.2038689708289,13
"2206","bank/atm",10,44.5422148867717,40.2038973063603,13
"2207","bank/atm",10,44.542255400791,40.2039299642462,13
"2208","bus_stop",4,44.542637903439,40.2038118194669,13
"2209","beauty_salon",4,44.5426092471814,40.204400071398,6
"2210","bus_stop",4,44.542800588337,40.2032645224112,13
"2211","supermarket/shop(food)",10,44.5433425419479,40.2032034597855,13
"2212","bank/atm",10,44.543423659818,40.2031634603054,13
"2213","supermarket/shop(food)",10,44.5440593975446,40.2032202005558,13
"2214","beauty_salon",4,44.5446414160172,40.2015305968876,13
"2215","bank/atm",10,44.5445367622866,40.2016102546944,13
"2216","supermarket/shop(food)",10,44.5478522643372,40.2005972693758,13
"2217","mall/shop(non-food)",14,44.544139706931,40.2019312863711,13
"2218","mall/shop(non-food)",14,44.5446703417693,40.2020165011922,13
"2219","bank/atm",10,44.5450397290142,40.2021599664823,13
"2220","restaurant/cafe",6,44.5448968070525,40.2023257985318,13
"2221","supermarket/shop(food)",10,44.5450782667398,40.2022539631841,13
"2222","healthcare",10,44.5454476539847,40.2019542710556,13
"2223","bus_stop",4,44.5459661615667,40.2022296749977,13
"2224","bus_stop",4,44.5465508749851,40.202737666778,13
"2225","School/kindergarten",7,44.5470419839509,40.2017349213756,13
"2226","supermarket/shop(food)",10,44.5479322143975,40.2034340566713,13
"2227","supermarket/shop(food)",10,44.5481594881644,40.2035299040601,13
"2228","supermarket/shop(food)",10,44.549075051102,40.2040704753068,13
"2229","supermarket/shop(food)",10,44.539664390017,40.2050563086354,6
"2230","School/kindergarten",7,44.5386626786437,40.2068704816697,6
"2231","supermarket/shop(food)",10,44.5396158809917,40.207028755553,6
"2232","healthcare",10,44.5397158634828,40.2071097790148,6
"2233","supermarket/shop(food)",10,44.5430850847874,40.2044775989718,6
"2234","healthcare",10,44.5431078121641,40.2047635583181,6
"2235","supermarket/shop(food)",10,44.5437521737174,40.2051588772898,6
"2236","supermarket/shop(food)",10,44.539524971485,40.2073009144181,6
"2237","supermarket/shop(food)",10,44.5403074939289,40.2075273124398,6
"2238","mall/shop(non-food)",14,44.5402953666726,40.208026963337,6
"2239","healthcare",10,44.5407967164327,40.2084401690337,6
"2240","healthcare",10,44.5408235760597,40.2085674987224,6
"2241","supermarket/shop(food)",10,44.5403132431468,40.2089413224879,6
"2242","supermarket/shop(food)",10,44.5410532752778,40.2087405871344,6
"2243","supermarket/shop(food)",10,44.5412429096343,40.2089816615781,6
"2244","supermarket/shop(food)",10,44.5409510469985,40.2094149622644,6
"2245","bus_stop",4,44.5409125991043,40.2096010831305,6
"2246","healthcare",10,44.5411433763008,40.2095724755703,6
"2247","bus_stop",4,44.5411633189001,40.2094802727039,6
"2248","supermarket/shop(food)",10,44.5432678919478,40.2076672672022,6
"2249","supermarket/shop(food)",10,44.5437183970627,40.2073693827481,6
"2250","supermarket/shop(food)",10,44.5439220451376,40.2091053542509,6
"2251","beauty_salon",4,44.5441574935736,40.2054886739113,6
"2252","supermarket/shop(food)",10,44.5442508285316,40.2055707969312,6
"2253","beauty_salon",4,44.5443491042237,40.2056619073999,6
"2254","supermarket/shop(food)",10,44.54487021692,40.2060937885656,6
"2255","healthcare",10,44.5449075868359,40.2061280919557,6
"2256","bus_stop",4,44.5450792548867,40.2061320711478,6
"2257","bus_stop",4,44.5454047145141,40.2061619150812,6
"2258","supermarket/shop(food)",10,44.5463937596419,40.2062576213999,6
"2259","School/kindergarten",7,44.5487000943024,40.2060068636975,6
"2260","beauty_salon",4,44.5450592224558,40.2084383167142,6
"2261","healthcare",10,44.5459786481491,40.2077620109239,6
"2262","mall/shop(non-food)",14,44.5459596038651,40.2079006617074,6
"2263","supermarket/shop(food)",10,44.5461909200508,40.2077897959874,6
"2264","beauty_salon",4,44.546250298691,40.2077878750451,6
"2265","supermarket/shop(food)",10,44.546752995924,40.2078299985528,6
"2266","supermarket/shop(food)",10,44.5458540518192,40.2079052582401,6
"2267","supermarket/shop(food)",10,44.5458369838288,40.2080426052389,6
"2268","supermarket/shop(food)",10,44.5454613982085,40.2085089792346,6
"2269","supermarket/shop(food)",10,44.5461694503155,40.2079047780054,6
"2270","supermarket/shop(food)",10,44.5463412081978,40.2079128733907,6
"2271","supermarket/shop(food)",10,44.5465303035651,40.2079497828471,6
"2272","mall/shop(non-food)",14,44.5443988708905,40.2094983153878,6
"2273","supermarket/shop(food)",10,44.5469384081987,40.20800960631,6
"2274","supermarket/shop(food)",10,44.547212843518,40.2080337552159,6
"2275","supermarket/shop(food)",10,44.5490290573594,40.2086090729116,6
"2276","restaurant/cafe",6,44.5535345576669,40.2005240599479,13
"2277","supermarket/shop(food)",10,44.5505204403941,40.203924612745,13
"2278","bus_stop",4,44.5505817054965,40.2039569961818,13
"2279","bus_stop",4,44.5506263517661,40.204223472859,13
"2280","healthcare",10,44.5598920247642,40.1996178894725,13
"2281","supermarket/shop(food)",10,44.5603735217564,40.1997606737063,13
"2282","restaurant/cafe",6,44.5567878962999,40.2032191028005,13
"2283","beauty_salon",4,44.4729284577283,40.210890606107,4
"2284","healthcare",10,44.4801073443213,40.2104586869022,4
"2285","supermarket/shop(food)",10,44.4746096547825,40.2159557098313,4
"2286","bank/atm",10,44.4784376457027,40.2172870923349,4
"2287","cinema/theatre/museum",6,44.4876463655118,40.2121510178723,4
"2288","restaurant/cafe",6,44.4878814546216,40.2122092598131,4
"2289","bus_stop",4,44.4840543620167,40.2145948039518,4
"2290","supermarket/shop(food)",10,44.4846680011873,40.215398564209,4
"2291","place_of_worship",3,44.4888888253812,40.2139580039369,4
"2292","bus_stop",4,44.488997072373,40.2143859907315,4
"2293","healthcare",10,44.4897026091971,40.2141686020403,4
"2294","bus_stop",4,44.4891629912059,40.2146754067803,4
"2295","bank/atm",10,44.4907901096801,40.2141609875926,4
"2296","restaurant/cafe",6,44.4940595281566,40.2149373824602,4
"2297","restaurant/cafe",6,44.4877357478825,40.2167359941099,4
"2298","supermarket/shop(food)",10,44.4876608283878,40.2168157026443,4
"2299","bus_stop",4,44.4877078102772,40.2171171125539,4
"2300","bus_stop",4,44.4875749494467,40.2171734981459,4
"2301","School/kindergarten",7,44.4900021973444,40.21667336591,4
"2302","restaurant/cafe",6,44.4894768625662,40.2185999968583,4
"2303","bank/atm",10,44.489827025864,40.2188463179606,4
"2304","healthcare",10,44.4903643082354,40.2185895019544,4
"2305","bus_stop",4,44.4914641156377,40.2198649981445,4
"2306","bus_stop",4,44.491621590307,40.2198176690563,4
"2307","bank/atm",10,44.4918066432556,40.2197640979761,4
"2308","restaurant/cafe",6,44.491400065758,40.2200849750812,4
"2309","School/kindergarten",7,44.4933437505382,40.2192283848437,4
"2310","bank/atm",10,44.4919660942185,40.2198991573789,4
"2311","bank/atm",10,44.4926498019813,40.2204230673343,4
"2312","healthcare",10,44.4929573851345,40.2206215045458,4
"2313","bank/atm",10,44.4925962623903,40.2214101718242,4
"2314","bank/atm",10,44.4925962623903,40.2214101718242,11
"2315","bank/atm",10,44.4931064156402,40.2213218947724,4
"2316","cinema/theatre/museum",6,44.4993405440489,40.2109195561205,4
"2317","restaurant/cafe",6,44.4987495424235,40.2112050080793,4
"2318","bank/atm",10,44.5034944437542,40.2104344016555,5
"2319","university",6,44.5036267655956,40.2106330053242,5
"2320","restaurant/cafe",6,44.4974804924216,40.2166351578779,4
"2321","beauty_salon",4,44.507610344723,40.210177965384,5
"2322","beauty_salon",4,44.5076125905112,40.2101770735493,5
"2323","healthcare",10,44.5151362505103,40.2134249202754,5
"2324","healthcare",10,44.5151362505103,40.2134249202754,12
"2325","restaurant/cafe",6,44.5157277012933,40.2138660814326,5
"2326","supermarket/shop(food)",10,44.4947581479531,40.221873367243,4
"2327","healthcare",10,44.4952895014436,40.2222303129515,4
"2328","bus_stop",4,44.4951594253905,40.2225428789691,4
"2329","supermarket/shop(food)",10,44.4949701503601,40.2226961777726,4
"2330","supermarket/shop(food)",10,44.4954184995184,40.2223351190975,4
"2331","bus_stop",4,44.4953930771959,40.2225216846106,4
"2332","mall/shop(non-food)",14,44.4962741448266,40.2231630682331,4
"2333","beauty_salon",4,44.4963049570408,40.2236370201471,4
"2334","School/kindergarten",7,44.4947384748484,40.2244598092563,4
"2335","restaurant/cafe",6,44.4992263681763,40.2252061134087,4
"2336","healthcare",10,44.5026916193848,40.2220667930909,5
"2337","bank/atm",10,44.5012854864706,40.2275693213557,4
"2338","School/kindergarten",7,44.5068275527844,40.2257600919756,5
"2339","School/kindergarten",7,44.521172659725,40.2107329586603,5
"2340","supermarket/shop(food)",10,44.5208632799411,40.2112185911994,5
"2341","supermarket/shop(food)",10,44.5207045476304,40.2125316133011,5
"2342","bus_stop",4,44.5212737201944,40.2130492004463,5
"2343","bank/atm",10,44.5207447921551,40.2132301663643,5
"2344","bus_stop",4,44.5214728766929,40.2132025207303,5
"2345","healthcare",10,44.5239688457098,40.210275106686,5
"2346","healthcare",10,44.5246062902355,40.211109102941,5
"2347","bus_stop",4,44.5231041274174,40.2122598184419,5
"2348","bus_stop",4,44.522856551725,40.2125657762325,5
"2349","School/kindergarten",7,44.5262302646061,40.2107955923504,5
"2350","bus_stop",4,44.5279052632849,40.2102119922966,5
"2351","mall/shop(non-food)",14,44.5294315907841,40.2102354543917,5
"2352","bus_stop",4,44.5323498578161,40.2113971609558,5
"2353","supermarket/shop(food)",10,44.5311008402451,40.2142553792442,5
"2354","mall/shop(non-food)",14,44.5311109912078,40.2143752893796,5
"2355","bank/atm",10,44.536524598436,40.213919657176,5
"2356","supermarket/shop(food)",10,44.5365872110113,40.2156108727646,5
"2357","supermarket/shop(food)",10,44.5363482591457,40.2181240204621,5
"2358","place_of_worship",3,44.5349728486142,40.2203347889964,5
"2359","School/kindergarten",7,44.5349028698536,40.2206879016579,5
"2360","restaurant/cafe",6,44.5330217976486,40.2257332059098,5
"2361","place_of_worship",3,44.5340659993349,40.2216988033706,5
"2362","School/kindergarten",7,44.5371620429616,40.2233588224357,5
"2363","supermarket/shop(food)",10,44.542320169323,40.2101029826312,6
"2364","School/kindergarten",7,44.5410285716075,40.2195863047915,6
"2365","supermarket/shop(food)",10,44.5418897864704,40.2203225795514,6
"2366","beauty_salon",4,44.5426930599975,40.220749017124,6
"2367","bus_stop",4,44.5505384066998,40.2134363077709,6
"2368","supermarket/shop(food)",10,44.5526774750543,40.2174766899411,6
"2369","supermarket/shop(food)",10,44.5499297082633,40.2188358916887,6
"2370","School/kindergarten",7,44.5387176555391,40.2210901926862,6
"2371","supermarket/shop(food)",10,44.5449914894834,40.2233512090207,6
"2372","School/kindergarten",7,44.545960951338,40.2234355052522,6
"2373","place_of_worship",3,44.5454004924323,40.2241209140855,6
"2374","bank/atm",10,44.5462958432759,40.2245517859774,6
"2375","supermarket/shop(food)",10,44.5464402923736,40.2246438997496,6
"2376","healthcare",10,44.5473634011596,40.225664413198,6
"2377","supermarket/shop(food)",10,44.5475752239036,40.2253686654697,6
"2378","healthcare",10,44.5476341533862,40.2254823830932,6
"2379","bank/atm",10,44.5481310115699,40.2259535067261,6
"2380","healthcare",10,44.5480441444819,40.226279155562,6
"2381","restaurant/cafe",6,44.5420163590939,40.2299321725239,6
"2382","supermarket/shop(food)",10,44.5487097961074,40.226499591775,6
"2383","mall/shop(non-food)",14,44.5602199098428,40.2226229922126,6
"2384","supermarket/shop(food)",10,44.5624962407728,40.170541759098,13
"2385","healthcare",10,44.5650297593686,40.1709484662732,13
"2386","bank/atm",10,44.5631804875247,40.1730812880311,13
"2387","supermarket/shop(food)",10,44.5638261067194,40.1719415079657,13
"2388","supermarket/shop(food)",10,44.5640010087052,40.1720765940104,13
"2389","bus_stop",4,44.563475314601,40.1732607132725,13
"2390","supermarket/shop(food)",10,44.5653376120165,40.1730197177452,13
"2391","bank/atm",10,44.5608942751266,40.1762604902702,13
"2392","healthcare",10,44.5610114154397,40.1766704577298,13
"2393","School/kindergarten",7,44.5633706608704,40.1767401924472,13
"2394","School/kindergarten",7,44.566983325617,40.1716296009492,13
"2395","supermarket/shop(food)",10,44.5672629711649,40.1722466180859,13
"2396","supermarket/shop(food)",10,44.5681947037776,40.1730716097624,13
"2397","healthcare",10,44.5686505089528,40.1732511723095,13
"2398","School/kindergarten",7,44.5694715691225,40.1718797993629,13
"2399","School/kindergarten",7,44.5692480682798,40.1729604125341,13
"2400","bus_stop",4,44.5689519835621,40.17374846748,13
"2401","healthcare",10,44.5691878811557,40.1740876145186,13
"2402","bus_stop",4,44.566545576579,40.1752833671483,13
"2403","beauty_salon",4,44.5669986868083,40.1756831821523,13
"2404","beauty_salon",4,44.5670646231502,40.175718667765,13
"2405","restaurant/cafe",6,44.568872392828,40.1753921582453,13
"2406","supermarket/shop(food)",10,44.5739011617885,40.1735533936736,14
"2407","supermarket/shop(food)",10,44.5721076753237,40.1763882922117,13
"2408","beauty_salon",4,44.5726183675627,40.1768159670982,14
"2409","beauty_salon",4,44.5740057256875,40.1759925995976,14
"2410","supermarket/shop(food)",10,44.5615979254887,40.1795744774186,13
"2411","bus_stop",4,44.5611592781355,40.1801803724042,13
"2412","bus_stop",4,44.5614621002177,40.1801593020645,13
"2413","supermarket/shop(food)",10,44.5692248917455,40.1795565640387,13
"2414","beauty_salon",4,44.5662666496833,40.1799833953575,13
"2415","beauty_salon",4,44.5672508439086,40.1824260762097,13
"2416","bank/atm",10,44.5682476145479,40.1823205906712,13
"2417","supermarket/shop(food)",10,44.5681112502877,40.1823501019314,13
"2418","healthcare",10,44.568167574656,40.1823409054005,13
"2419","supermarket/shop(food)",10,44.5700831421679,40.182425458533,13
"2420","healthcare",10,44.570750590424,40.1821109917233,13
"2421","bus_stop",4,44.5702018096169,40.1822287625281,13
"2422","supermarket/shop(food)",10,44.5708907276083,40.1819818965678,13
