"","TYPE","point","lon","lat","cell","districtName"
"414","bank/atm",10,44.4786350055706,40.1549299124208,8,"Shengavit"
"415","bank/atm",10,44.4785285552095,40.1550160101925,8,"Shengavit"
"416","bank/atm",10,44.4785812863166,40.154968910468,8,"Shengavit"
"417","healthcare",10,44.4788359586997,40.1548773199483,8,"Shengavit"
"419","beauty_salon",4,44.4792596041877,40.154465710353,8,"Shengavit"
"420","mall/shop(non-food)",14,44.4793951599641,40.1543947855452,8,"Shengavit"
"422","bank/atm",10,44.4788916542473,40.1547542836134,8,"Shengavit"
"423","bank/atm",10,44.4789989130922,40.1548199213287,8,"Shengavit"
"424","bank/atm",10,44.4789021645361,40.1548857649564,8,"Shengavit"
"426","bank/atm",10,44.4813308497383,40.152916195845,8,"Shengavit"
"427","restaurant/cafe",6,44.4818599574406,40.1525060162443,8,"Shengavit"
"428","restaurant/cafe",6,44.4819162818089,40.1525351971648,8,"Shengavit"
"430","bank/atm",10,44.4812080500389,40.1530171954972,8,"Shengavit"
"431","supermarket/shop(food)",10,44.4829859956493,40.152474500836,8,"Shengavit"
"432","supermarket/shop(food)",10,44.4832660005233,40.152496472364,8,"Shengavit"
"433","supermarket/shop(food)",10,44.4834655163479,40.1526561090337,8,"Shengavit"
"434","mall/shop(non-food)",14,44.481511860268,40.153942457923,8,"Shengavit"
"435","supermarket/shop(food)",10,44.4817118252503,40.1538081597065,8,"Shengavit"
"436","supermarket/shop(food)",10,44.4817118252503,40.1538081597065,8,"Shengavit"
"437","supermarket/shop(food)",10,44.4817118252503,40.1538081597065,8,"Shengavit"
"438","supermarket/shop(food)",10,44.4817118252503,40.1538081597065,8,"Shengavit"
"439","supermarket/shop(food)",10,44.4817969855392,40.1538301994627,8,"Shengavit"
"440","supermarket/shop(food)",10,44.4823939160455,40.1543709608351,8,"Shengavit"
"441","supermarket/shop(food)",10,44.4842644779616,40.144655206612,8,"Shengavit"
"442","supermarket/shop(food)",10,44.4843738927632,40.1441272090751,8,"Shengavit"
"443","supermarket/shop(food)",10,44.4844633649655,40.1447720810486,8,"Shengavit"
"444","supermarket/shop(food)",10,44.4846678215242,40.1450249191828,8,"Shengavit"
"445","mall/shop(non-food)",14,44.484761964966,40.1450126961767,8,"Shengavit"
"446","supermarket/shop(food)",10,44.4843427212229,40.1453068717337,8,"Shengavit"
"447","supermarket/shop(food)",10,44.4845540049777,40.1452728122573,8,"Shengavit"
"449","School/kindergarten",7,44.4850587683358,40.1443753801023,8,"Shengavit"
"450","supermarket/shop(food)",10,44.4863140741139,40.1446028121901,8,"Shengavit"
"451","supermarket/shop(food)",10,44.4851251538354,40.1451084887774,8,"Shengavit"
"452","mall/shop(non-food)",14,44.4862793991439,40.1460541158684,8,"Shengavit"
"453","supermarket/shop(food)",10,44.485604674534,40.1463852985421,8,"Shengavit"
"454","supermarket/shop(food)",10,44.4858219770012,40.1463184853315,8,"Shengavit"
"455","supermarket/shop(food)",10,44.4862491259188,40.1467364616535,8,"Shengavit"
"457","supermarket/shop(food)",10,44.4873716606979,40.1477214116208,8,"Shengavit"
"458","healthcare",10,44.487443256426,40.1477734603085,8,"Shengavit"
"459","mall/shop(non-food)",14,44.4874942807342,40.1477926867265,8,"Shengavit"
"460","supermarket/shop(food)",10,44.4890686681011,40.1470592636867,8,"Shengavit"
"464","bus_stop",4,44.4881252573897,40.1477585598307,8,"Shengavit"
"465","supermarket/shop(food)",10,44.4877932400607,40.1480144081333,8,"Shengavit"
"468","mall/shop(non-food)",14,44.4874138815162,40.1483034894627,8,"Shengavit"
"470","healthcare",10,44.4875209606981,40.1482142932407,8,"Shengavit"
"471","School/kindergarten",7,44.491565984591,40.1452812584597,8,"Shengavit"
"472","supermarket/shop(food)",10,44.4898418480661,40.1460061859179,8,"Shengavit"
"473","bus_stop",4,44.4898585567304,40.1464232714885,8,"Shengavit"
"474","beauty_salon",4,44.4909803728572,40.1467878930949,8,"Shengavit"
"475","healthcare",10,44.4914362678639,40.1466964975427,8,"Shengavit"
"476","supermarket/shop(food)",10,44.4928069173244,40.1443896632993,8,"Shengavit"
"477","supermarket/shop(food)",10,44.4934391516214,40.1462613541477,8,"Shengavit"
"479","restaurant/cafe",6,44.4911624613653,40.1469487791814,8,"Shengavit"
"480","supermarket/shop(food)",10,44.4916559957824,40.1472380710449,8,"Shengavit"
"481","supermarket/shop(food)",10,44.4918715016191,40.1482894817497,8,"Shengavit"
"482","supermarket/shop(food)",10,44.4909210840485,40.1489170107255,8,"Shengavit"
"483","supermarket/shop(food)",10,44.4923162575163,40.1477041078266,8,"Shengavit"
"484","supermarket/shop(food)",10,44.4920521528227,40.1481676007915,8,"Shengavit"
"487","beauty_salon",4,44.4945456065569,40.1491090654313,8,"Shengavit"
"488","bank/atm",10,44.4848719187568,40.1496108632937,8,"Shengavit"
"489","healthcare",10,44.4837194700788,40.1503648577364,8,"Shengavit"
"490","restaurant/cafe",6,44.4842768747126,40.1503062880281,8,"Shengavit"
"492","bank/atm",10,44.4842634898148,40.1506813942075,8,"Shengavit"
"494","bank/atm",10,44.4844016507055,40.1508461848449,8,"Shengavit"
"495","bus_stop",4,44.4843878166501,40.1509073632673,8,"Shengavit"
"496","supermarket/shop(food)",10,44.4845376556395,40.1508661656825,8,"Shengavit"
"497","School/kindergarten",7,44.4861732182773,40.1502824618838,8,"Shengavit"
"498","mall/shop(non-food)",14,44.4838490969743,40.1509449217103,8,"Shengavit"
"499","supermarket/shop(food)",10,44.4842625914995,40.1512258884166,8,"Shengavit"
"501","bus_stop",4,44.483867422606,40.1514738961858,8,"Shengavit"
"502","bank/atm",10,44.48425145239,40.1512673604322,8,"Shengavit"
"503","bus_stop",4,44.4843552976369,40.1510941940006,8,"Shengavit"
"505","bus_stop",4,44.4844661497429,40.1511820131938,8,"Shengavit"
"506","supermarket/shop(food)",10,44.4848261945088,40.1512042597892,8,"Shengavit"
"507","supermarket/shop(food)",10,44.4837591756143,40.1517216970639,8,"Shengavit"
"508","supermarket/shop(food)",10,44.4838799091885,40.1516327799783,8,"Shengavit"
"509","bank/atm",10,44.4838598767577,40.1516682781647,8,"Shengavit"
"510","restaurant/cafe",6,44.484557957565,40.1516272870271,8,"Shengavit"
"511","mall/shop(non-food)",14,44.4852173209835,40.1509559077226,8,"Shengavit"
"512","beauty_salon",4,44.4852305262182,40.1512383162915,8,"Shengavit"
"513","mall/shop(non-food)",14,44.4859825059425,40.1509599588142,8,"Shengavit"
"514","mall/shop(non-food)",14,44.4870073040186,40.1510551937282,8,"Shengavit"
"517","supermarket/shop(food)",10,44.4880877078108,40.1515208610102,8,"Shengavit"
"518","supermarket/shop(food)",10,44.4880877078108,40.1515208610102,8,"Shengavit"
"519","supermarket/shop(food)",10,44.4880877078108,40.1515208610102,8,"Shengavit"
"520","supermarket/shop(food)",10,44.4880877078108,40.1515208610102,8,"Shengavit"
"521","state institutions/NGO",4,44.4840116920407,40.1525981592495,8,"Shengavit"
"522","state institutions/NGO",4,44.4840116920407,40.1525981592495,8,"Shengavit"
"523","supermarket/shop(food)",10,44.4856102440888,40.1527321852157,8,"Shengavit"
"524","supermarket/shop(food)",10,44.4862361003472,40.1531468950341,8,"Shengavit"
"525","supermarket/shop(food)",10,44.486300150227,40.153210405834,8,"Shengavit"
"526","supermarket/shop(food)",10,44.4851885748944,40.1539112864792,8,"Shengavit"
"527","supermarket/shop(food)",10,44.4868261138258,40.1534047828428,8,"Shengavit"
"528","supermarket/shop(food)",10,44.486864741383,40.1534641737996,8,"Shengavit"
"529","School/kindergarten",7,44.4882484164152,40.1547884756529,8,"Shengavit"
"530","bank/atm",10,44.4892163511338,40.15126729177,8,"Shengavit"
"531","mall/shop(non-food)",14,44.4892727653337,40.15126729177,8,"Shengavit"
"532","School/kindergarten",7,44.4892651296537,40.1519875550222,8,"Shengavit"
"533","supermarket/shop(food)",10,44.4898452616642,40.15161149479,8,"Shengavit"
"534","healthcare",10,44.4901709907862,40.1516660809854,8,"Shengavit"
"535","bus_stop",4,44.491009568104,40.1514651074431,8,"Shengavit"
"536","beauty_salon",4,44.4915276265283,40.1514178679317,8,"Shengavit"
"537","mall/shop(non-food)",14,44.4915830525814,40.1513459100082,8,"Shengavit"
"539","mall/shop(non-food)",14,44.4905539425919,40.1516903872771,8,"Shengavit"
"540","bus_stop",4,44.4909553996923,40.1516698573872,8,"Shengavit"
"541","bank/atm",10,44.4908988058294,40.1519783543768,8,"Shengavit"
"542","School/kindergarten",7,44.4920463137734,40.1508327956205,8,"Shengavit"
"545","supermarket/shop(food)",10,44.493863246267,40.150762073007,8,"Shengavit"
"547","supermarket/shop(food)",10,44.4932000200928,40.1515819015009,8,"Shengavit"
"548","healthcare",10,44.4919223462642,40.1518466614198,8,"Shengavit"
"549","bank/atm",10,44.4922582263489,40.1518529096315,8,"Shengavit"
"550","healthcare",10,44.4923680004766,40.1520939116465,8,"Shengavit"
"551","healthcare",10,44.4925932979499,40.1519031699514,8,"Shengavit"
"553","healthcare",10,44.4932930855562,40.1515889050183,8,"Shengavit"
"554","mall/shop(non-food)",14,44.4934825402496,40.1519099674508,8,"Shengavit"
"555","supermarket/shop(food)",10,44.4908831751435,40.1535478703313,8,"Shengavit"
"556","supermarket/shop(food)",10,44.4897332417483,40.1542478549236,8,"Shengavit"
"557","supermarket/shop(food)",10,44.4891508639496,40.1547222886371,8,"Shengavit"
"558","supermarket/shop(food)",10,44.4894293416877,40.1550276134723,8,"Shengavit"
"559","supermarket/shop(food)",10,44.4923333255066,40.152407693615,8,"Shengavit"
"560","supermarket/shop(food)",10,44.4936671440405,40.1523360800461,8,"Shengavit"
"561","supermarket/shop(food)",10,44.4934165140762,40.153942457923,8,"Shengavit"
"562","restaurant/cafe",6,44.4778042435959,40.1554116877828,8,"Shengavit"
"563","healthcare",10,44.4774024271693,40.1563005979524,8,"Shengavit"
"564","healthcare",10,44.4775091470251,40.1563808581342,8,"Shengavit"
"565","supermarket/shop(food)",10,44.4786717466658,40.1551148783124,8,"Shengavit"
"566","mall/shop(non-food)",14,44.4789875943197,40.1551794171464,8,"Shengavit"
"570","supermarket/shop(food)",10,44.4837067140017,40.1555621174399,8,"Shengavit"
"571","School/kindergarten",7,44.4847143542559,40.1557967211284,8,"Shengavit"
"572","supermarket/shop(food)",10,44.4851031451109,40.1567255158346,8,"Shengavit"
"574","supermarket/shop(food)",10,44.4859375901783,40.1570322047915,8,"Shengavit"
"575","supermarket/shop(food)",10,44.4899423695464,40.1557448845623,8,"Shengavit"
"576","supermarket/shop(food)",10,44.4900059702686,40.1559717979798,8,"Shengavit"
"577","School/kindergarten",7,44.4903696981271,40.156812915806,8,"Shengavit"
"578","supermarket/shop(food)",10,44.4928723146771,40.1565310796736,8,"Shengavit"
"579","supermarket/shop(food)",10,44.4951645457876,40.1453942864005,8,"Shengavit"
"581","supermarket/shop(food)",10,44.4970140871261,40.1465646570104,8,"Shengavit"
"582","School/kindergarten",7,44.4985565843005,40.1444811992934,8,"Shengavit"
"583","bank/atm",10,44.4976861167901,40.1455575791686,8,"Shengavit"
"584","supermarket/shop(food)",10,44.4953989162452,40.1481450098744,8,"Shengavit"
"585","mall/shop(non-food)",14,44.4972518711818,40.1480135841467,8,"Shengavit"
"586","supermarket/shop(food)",10,44.4972706459712,40.1481442545548,8,"Shengavit"
"588","supermarket/shop(food)",10,44.495629064621,40.1489578661696,8,"Shengavit"
"589","supermarket/shop(food)",10,44.4956575412155,40.1489753069735,8,"Shengavit"
"590","supermarket/shop(food)",10,44.4956122661252,40.1490253634293,8,"Shengavit"
"591","supermarket/shop(food)",10,44.4955396822503,40.1492187911153,8,"Shengavit"
"592","supermarket/shop(food)",10,44.4972914868858,40.1483378220804,8,"Shengavit"
"595","bank/atm",10,44.499090992063,40.1470938715992,8,"Shengavit"
"596","supermarket/shop(food)",10,44.4976085921811,40.1486446175819,8,"Shengavit"
"597","supermarket/shop(food)",10,44.4976189228069,40.1487312039757,8,"Shengavit"
"598","supermarket/shop(food)",10,44.4976325771992,40.1488381150169,8,"Shengavit"
"601","supermarket/shop(food)",10,44.4947350612503,40.1498023667277,8,"Shengavit"
"602","supermarket/shop(food)",10,44.4966124503626,40.1508016914122,8,"Shengavit"
"603","bank/atm",10,44.4946650824896,40.1517322709798,8,"Shengavit"
"604","mall/shop(non-food)",14,44.4952780928395,40.1521530977655,8,"Shengavit"
"605","restaurant/cafe",6,44.4954665593861,40.1522010920399,8,"Shengavit"
"606","bank/atm",10,44.4960729222029,40.1518665046398,8,"Shengavit"
"607","bus_stop",4,44.4960793002414,40.1519050924765,8,"Shengavit"
"609","bank/atm",10,44.4971169442261,40.1522492922642,8,"Shengavit"
"610","supermarket/shop(food)",10,44.4978187081261,40.1506511138844,8,"Shengavit"
"611","healthcare",10,44.4978214030719,40.1506728800137,8,"Shengavit"
"612","School/kindergarten",7,44.497902161616,40.1514656567395,8,"Shengavit"
"613","supermarket/shop(food)",10,44.4974530938054,40.1522663202555,8,"Shengavit"
"614","bus_stop",4,44.4975780494615,40.1522541672137,8,"Shengavit"
"615","cinema/theatre/museum",6,44.4978893157074,40.151948692586,8,"Shengavit"
"616","supermarket/shop(food)",10,44.4999621782255,40.1519057790927,8,"Shengavit"
"617","supermarket/shop(food)",10,44.4997358027739,40.1519669565606,8,"Shengavit"
"620","supermarket/shop(food)",10,44.4959771617936,40.153490058628,8,"Shengavit"
"622","supermarket/shop(food)",10,44.4963803256931,40.1529812860527,8,"Shengavit"
"623","supermarket/shop(food)",10,44.4960536982558,40.1534941095685,8,"Shengavit"
"625","supermarket/shop(food)",10,44.4946665197941,40.1537511721417,8,"Shengavit"
"626","beauty_salon",4,44.4975717612545,40.1525378062818,8,"Shengavit"
"627","supermarket/shop(food)",10,44.4977675939864,40.1523171982201,8,"Shengavit"
"628","bank/atm",10,44.4979466282225,40.1524059770874,8,"Shengavit"
"630","healthcare",10,44.4990307151074,40.1525748145357,8,"Shengavit"
"631","healthcare",10,44.4991121024721,40.1526154617969,4,"Arabkir"
"632","healthcare",10,44.4991121024721,40.1526154617969,8,"Shengavit"
"633","healthcare",10,44.4991121024721,40.1526154617969,4,"Arabkir"
"634","healthcare",10,44.4991121024721,40.1526154617969,8,"Shengavit"
"635","bus_stop",4,44.4989325292469,40.1526530879562,8,"Shengavit"
"638","supermarket/shop(food)",10,44.509896197795,40.1455994666531,11,"Erebuni"
"639","supermarket/shop(food)",10,44.5098565820909,40.1467571990351,11,"Erebuni"
"640","mall/shop(non-food)",14,44.510519269276,40.1463519949459,11,"Erebuni"
"641","supermarket/shop(food)",10,44.5099129962908,40.148341186676,11,"Erebuni"
"642","bank/atm",10,44.5102645070614,40.1487548933345,11,"Erebuni"
"643","supermarket/shop(food)",10,44.5156032846265,40.1440930116682,11,"Erebuni"
"644","supermarket/shop(food)",10,44.5158382839048,40.1472355990569,11,"Erebuni"
"645","supermarket/shop(food)",10,44.5159356612816,40.1469741858268,11,"Erebuni"
"646","healthcare",10,44.5150281831816,40.149532311711,11,"Erebuni"
"647","bank/atm",10,44.5157863612814,40.1487443189551,11,"Erebuni"
"648","bank/atm",10,44.5158385533994,40.1487090938999,11,"Erebuni"
"649","supermarket/shop(food)",10,44.5162542038814,40.1488898881903,11,"Erebuni"
"650","mall/shop(non-food)",14,44.5162367765648,40.1489328035892,11,"Erebuni"
"651","healthcare",10,44.5162349799343,40.1489668612305,11,"Erebuni"
"652","supermarket/shop(food)",10,44.5162368663964,40.1490996584026,11,"Erebuni"
"653","healthcare",10,44.5162753142905,40.1492472868052,11,"Erebuni"
"654","supermarket/shop(food)",10,44.5162747753014,40.1494817749805,11,"Erebuni"
"655","supermarket/shop(food)",10,44.5088409468307,40.1496587907007,11,"Erebuni"
"657","bank/atm",10,44.510282114041,40.1498732963315,11,"Erebuni"
"658","healthcare",10,44.5098347530295,40.1502705831401,11,"Erebuni"
"659","healthcare",10,44.5103274789629,40.1502512200969,11,"Erebuni"
"661","supermarket/shop(food)",10,44.5098843400332,40.1512510188132,11,"Erebuni"
"662","mall/shop(non-food)",14,44.5099075165675,40.1514613996919,11,"Erebuni"
"663","mall/shop(non-food)",14,44.5098669127167,40.1516040793035,11,"Erebuni"
"664","School/kindergarten",7,44.5093431050745,40.1531320643955,11,"Erebuni"
"665","supermarket/shop(food)",10,44.5099469526085,40.1526677127168,11,"Erebuni"
"666","supermarket/shop(food)",10,44.5099512645219,40.152810870419,11,"Erebuni"
"667","mall/shop(non-food)",14,44.5100074990586,40.1530765867928,11,"Erebuni"
"668","beauty_salon",4,44.5100621166279,40.1533486875216,11,"Erebuni"
"670","bank/atm",10,44.5094597962299,40.1546346113394,11,"Erebuni"
"671","supermarket/shop(food)",10,44.5091135855194,40.1547110972577,11,"Erebuni"
"672","bank/atm",10,44.5100543911165,40.1539373084564,11,"Erebuni"
"675","supermarket/shop(food)",10,44.5100215127771,40.1543356700389,11,"Erebuni"
"676","restaurant/cafe",6,44.5098212783003,40.1546405160005,11,"Erebuni"
"677","bank/atm",10,44.5099823462307,40.1545196763236,11,"Erebuni"
"678","bus_stop",4,44.5100919406954,40.1544438081211,11,"Erebuni"
"681","restaurant/cafe",6,44.5104765094685,40.1547884069942,11,"Erebuni"
"682","healthcare",10,44.516038069224,40.1501890111333,11,"Erebuni"
"683","bank/atm",10,44.5163266979248,40.1501824194517,11,"Erebuni"
"684","supermarket/shop(food)",10,44.5161465857103,40.1507979149621,11,"Erebuni"
"685","supermarket/shop(food)",10,44.5163196910656,40.1521173938483,11,"Erebuni"
"687","supermarket/shop(food)",10,44.5142602134452,40.1550156669001,11,"Erebuni"
"688","supermarket/shop(food)",10,44.5145942070678,40.1547693198739,11,"Erebuni"
"689","supermarket/shop(food)",10,44.5149653909432,40.1547560687404,11,"Erebuni"
"690","supermarket/shop(food)",10,44.4989190545176,40.1557126840795,8,"Shengavit"
"691","restaurant/cafe",6,44.4996713037365,40.1550441601579,8,"Shengavit"
"692","bank/atm",10,44.4997083143262,40.1552145015293,8,"Shengavit"
"693","mall/shop(non-food)",14,44.5000198500667,40.1551557986866,8,"Shengavit"
"694","cinema/theatre/museum",6,44.4995071815341,40.1562169734705,8,"Shengavit"
"695","bus_stop",4,44.5003125211863,40.1550541842892,8,"Shengavit"
"696","bus_stop",4,44.5011219032573,40.1554892713537,8,"Shengavit"
"697","mall/shop(non-food)",14,44.5013052494068,40.155492704253,8,"Shengavit"
"698","bus_stop",4,44.501481229371,40.1560269985875,8,"Shengavit"
"700","bus_stop",4,44.5015830084926,40.1561818209482,8,"Shengavit"
"701","bank/atm",10,44.5018040838841,40.1565319035568,8,"Shengavit"
"702","bus_stop",4,44.5016238818381,40.156966088619,8,"Shengavit"
"703","supermarket/shop(food)",10,44.5040452906864,40.1639375917969,9,"Kentron"
"704","School/kindergarten",7,44.504439112107,40.1652831762456,9,"Kentron"
"705","restaurant/cafe",6,44.5071103424358,40.1552940077547,8,"Shengavit"
"707","supermarket/shop(food)",10,44.5087609069389,40.1552916733764,11,"Erebuni"
"708","supermarket/shop(food)",10,44.5087671053143,40.1553602628714,11,"Erebuni"
"710","supermarket/shop(food)",10,44.5087339574804,40.1560053714891,11,"Erebuni"
"711","mall/shop(non-food)",14,44.508854601223,40.1560039983397,11,"Erebuni"
"713","restaurant/cafe",6,44.5106534775795,40.155336369842,11,"Erebuni"
"714","supermarket/shop(food)",10,44.5105728088669,40.1555073970601,11,"Erebuni"
"716","bus_stop",4,44.5106014651245,40.1557983689127,11,"Erebuni"
"717","healthcare",10,44.5106736896734,40.1558211632571,11,"Erebuni"
"719","bank/atm",10,44.5105418169896,40.1571980785192,11,"Erebuni"
"720","supermarket/shop(food)",10,44.5108081674714,40.1574390615655,11,"Erebuni"
"721","supermarket/shop(food)",10,44.5110260089278,40.1582829074237,11,"Erebuni"
"723","School/kindergarten",7,44.5095691212,40.1599839551021,11,"Erebuni"
"724","supermarket/shop(food)",10,44.5110401124778,40.1601190649446,11,"Erebuni"
